ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status
S00067828,SP11,P21,G5,14-Oct-24,3771,199,Delivered
S00067831,SP11,P05,G1,24-Feb-25,3321,139,Shipped
S00067837,SP11,P05,G4,11-May-23,8347.5,418,Delivered
S00067838,SP11,P05,G4,01-Jul-24,8331.75,379,Delivered
S00067845,SP11,P05,G1,27-Oct-23,2999.25,116,Delivered
S00067847,SP11,P05,G1,29-Jul-24,10012.5,477,Delivered
S00067850,SP11,P05,G3,18-Jul-23,6455.25,340,Delivered
S00067852,SP11,P05,G4,29-Jun-23,2963.25,149,Delivered
S00067854,SP11,P05,G5,11-Sep-24,1514.25,69,Delivered
S00067862,SP11,P05,G2,13-Feb-23,11823.75,473,Delivered
S00067863,SP11,P05,G2,30-May-23,6320.25,317,Delivered
S00067866,SP11,P05,G4,22-Oct-24,2720.25,119,Delivered
S00067873,SP11,P05,G1,26-Dec-23,3195,153,Delivered
S00067874,SP11,P05,G1,01-Feb-24,12865.5,560,Delivered
S00067876,SP11,P05,G2,07-Dec-23,6160.5,268,Delivered
S00067885,SP11,P05,G6,06-Nov-23,10203.75,486,Delivered
S00067905,SP11,P12,G2,26-Feb-25,441,24,Shipped
S00067925,SP11,P12,G5,30-May-23,8498.25,405,Delivered
S00067928,SP11,P03,G1,10-May-24,4392,259,Delivered
S00067947,SP11,P03,G2,01-Feb-24,4988.25,217,Delivered
S00067950,SP11,P03,G4,09-Feb-23,1003.5,44,Delivered
S00067954,SP11,P03,G5,23-Oct-23,769.5,39,Delivered
S00067964,SP11,P03,G4,11-May-23,9042.75,412,Delivered
S00067969,SP11,P03,G6,14-Aug-23,2607.75,109,Delivered
S00067974,SP11,P03,G2,06-Nov-23,7141.5,341,Delivered
S00067979,SP11,P03,G4,20-Dec-24,5530.5,241,Delivered
S00067980,SP11,P03,G5,06-Nov-24,3586.5,211,Delivered
S00067982,SP11,P03,G5,10-Aug-23,153,7,Delivered
S00067988,SP11,P03,G2,08-Jul-24,6234.75,312,Delivered
S00067989,SP11,P03,G2,17-Nov-23,1797.75,86,Delivered
S00068006,SP11,P03,G4,18-Jul-24,4155.75,245,Delivered
S00068020,SP11,P22,G4,08-Jan-24,4378.5,142,Delivered
S00068028,SP11,P22,G1,23-Jan-23,14379.75,514,Delivered
S00068035,SP11,P22,G4,28-Feb-23,10431,360,Delivered
S00068043,SP11,P22,G1,26-Sep-24,8786.25,303,Delivered
S00068059,SP11,P22,G2,07-May-24,8028,309,Delivered
S00068063,SP11,P22,G4,21-Jul-23,2337.75,81,Delivered
S00068068,SP11,P22,G1,05-Jul-24,3519,118,Delivered
S00068069,SP11,P22,G1,22-Jul-24,87.75,4,Delivered
S00068077,SP11,P22,G4,02-Feb-24,4025.25,144,Delivered
S00068086,SP11,P07,G2,11-Jun-24,4581,353,Delivered
S00068093,SP11,P07,G5,14-Feb-23,4110.75,294,Delivered
S00068104,SP11,P07,G4,23-Dec-24,5733,302,Delivered
S00068111,SP11,P07,G1,22-Mar-24,1379.25,87,Delivered
S00068120,SP11,P07,G5,25-Jun-24,8232.75,549,Delivered
S00068139,SP11,P17,G1,07-Oct-24,8703,323,Delivered
S00068149,SP11,P17,G5,06-Feb-23,10896.75,496,Delivered
S00068150,SP11,P17,G5,25-Oct-23,3456,133,Delivered
S00068157,SP11,P17,G2,06-Dec-24,13754.25,530,Delivered
S00068159,SP11,P17,G4,10-Sep-24,713.25,25,Delivered
S00068160,SP11,P17,G4,22-Jan-25,1521,53,Shipped
S00068162,SP11,P17,G5,02-Aug-23,11837.25,423,Delivered
S00068164,SP11,P17,G5,29-Nov-24,13367.25,478,Delivered
S00068168,SP11,P17,G1,26-Nov-24,3937.5,152,Delivered
S00068171,SP11,P17,G2,11-Sep-23,7872.75,343,Delivered
S00068174,SP11,P17,G4,08-Jul-24,11418.75,408,Delivered
S00068195,SP11,P08,G1,14-Oct-24,6219,415,Delivered
S00068200,SP11,P08,G3,04-Apr-24,10525.5,702,Cancelled
S00068201,SP11,P08,G4,27-Oct-23,19590.75,1507,Delivered
S00068210,SP11,P08,G1,08-Feb-24,409.5,46,Delivered
S00068212,SP11,P08,G2,03-Nov-23,7521.75,502,Delivered
S00068222,SP11,P08,G1,27-Jul-23,3010.5,189,Delivered
S00068235,SP11,P08,G6,24-Mar-25,12053.25,861,Placed
S00068238,SP11,P08,G1,29-Jan-25,2.25,1,Shipped
S00068239,SP11,P08,G1,31-Jan-24,4686.75,293,Delivered
S00068243,SP11,P08,G4,24-Jan-23,8093.25,900,Delivered
S00068245,SP11,P08,G4,26-Apr-23,3402,378,Delivered
S00068250,SP11,P08,G1,22-Nov-24,6054.75,379,Delivered
S00068258,SP11,P08,G4,22-Feb-24,4929.75,411,Delivered
S00068260,SP11,P08,G5,13-Oct-23,1422,110,Delivered
S00068264,SP11,P08,G1,10-Nov-23,7285.5,608,Delivered
S00068265,SP11,P08,G1,01-Aug-23,969.75,70,Delivered
S00068271,SP11,P08,G4,03-Jan-23,7103.25,711,Cancelled
S00068274,SP11,P08,G5,07-Nov-24,15066,1674,Delivered
S00068280,SP11,P13,G1,13-Nov-24,7728.75,1546,Delivered
S00068284,SP11,P13,G3,30-May-23,6453,922,Delivered
S00068288,SP11,P13,G5,28-Jul-23,3197.25,356,Delivered
S00068301,SP11,P13,G4,31-May-23,4259.25,426,Delivered
S00068309,SP11,P13,G1,29-Jun-23,7508.25,751,Delivered
S00068313,SP11,P13,G4,15-Aug-23,8696.25,967,Delivered
S00068319,SP11,P13,G6,31-May-24,8667,1445,Delivered
S00068324,SP11,P13,G2,20-Nov-24,4038.75,577,Delivered
S00068336,SP11,P02,G1,05-Mar-24,2682,179,Delivered
S00068340,SP11,P02,G3,28-Jan-25,2470.5,275,Shipped
S00068342,SP11,P02,G4,01-Feb-24,4592.25,354,Delivered
S00068343,SP11,P02,G4,17-May-23,8527.5,948,Delivered
S00068348,SP11,P02,G1,04-Jan-24,3280.5,219,Delivered
S00068358,SP11,P02,G5,27-Feb-25,355.5,45,Shipped
S00068359,SP11,P02,G5,22-Sep-23,7616.25,847,Delivered
S00068361,SP11,P02,G6,05-Jul-23,546.75,61,Delivered
S00068366,SP11,P20,G2,28-Feb-24,19431,1767,Delivered
S00068368,SP11,P20,G3,13-Jun-23,1534.5,154,Delivered
S00068373,SP11,P20,G5,09-Oct-23,11027.25,1226,Delivered
S00068398,SP11,P20,G4,18-Jan-24,4425.75,492,Delivered
S00068404,SP11,P20,G1,07-Nov-24,6421.5,584,Delivered
S00068407,SP11,P20,G1,29-Nov-23,12273.75,2046,Delivered
S00068410,SP11,P20,G3,05-Dec-23,135,20,Delivered
S00068411,SP11,P20,G4,25-Dec-24,1392.75,127,Delivered
S00068414,SP11,P20,G5,30-Mar-23,13794.75,1150,Cancelled
S00068418,SP11,P20,G1,17-Feb-25,1986.75,166,Shipped
S00068421,SP11,P20,G1,10-Feb-25,7339.5,1224,Shipped
S00068425,SP11,P20,G4,26-Jan-24,537.75,54,Delivered
S00068429,SP11,P20,G5,14-Aug-23,870.75,88,Delivered
S00068435,SP11,P20,G1,30-Sep-24,3539.25,273,Delivered
S00068453,SP11,P09,G4,06-Feb-23,5946.75,397,Delivered
S00068455,SP11,P09,G4,25-Jan-24,4837.5,285,Delivered
S00068466,SP11,P09,G3,23-Oct-24,330.75,17,Delivered
S00068475,SP11,P09,G1,17-Jan-25,1424.25,72,Shipped
S00068490,SP11,P09,G1,13-Mar-23,6048,404,Delivered
S00068500,SP11,P09,G5,19-Feb-24,1869.75,144,Delivered
S00068516,SP11,P18,G1,30-Jan-24,11018.25,501,Delivered
S00068517,SP11,P18,G1,23-Mar-23,3525.75,186,Delivered
S00068518,SP11,P18,G1,21-Dec-23,7258.5,303,Delivered
S00068528,SP11,P18,G5,13-Mar-25,5771.25,241,Cancelled
S00068538,SP11,P18,G4,17-May-24,8874,404,Delivered
S00068543,SP11,P18,G6,11-Jul-23,6338.25,276,Delivered
S00068546,SP11,P14,G1,14-Jan-25,1221.75,59,Shipped
S00068547,SP11,P14,G1,18-Nov-24,15711.75,562,Delivered
S00068554,SP11,P14,G5,25-Oct-24,11994.75,500,Delivered
S00068556,SP11,P14,G5,08-Aug-24,10163.25,484,Delivered
S00068558,SP11,P14,G1,16-Feb-24,2254.5,84,Delivered
S00068560,SP11,P14,G1,13-Feb-23,1262.25,58,Delivered
S00068574,SP11,P14,G1,13-Jun-23,3948.75,189,Delivered
S00068582,SP11,P14,G5,18-Mar-24,4212,151,Delivered
S00068585,SP11,P14,G6,01-May-24,12615.75,549,Delivered
S00068597,SP11,P14,G5,02-Jul-24,2191.5,85,Delivered
S00068600,SP11,P01,G1,01-May-23,9040.5,362,Delivered
S00068602,SP11,P01,G1,18-Jan-24,1923.75,84,Delivered
S00068606,SP11,P01,G3,21-Nov-23,11981.25,480,Delivered
S00068611,SP11,P01,G5,04-Aug-23,5724,221,Delivered
S00068633,SP11,P01,G2,15-Feb-24,3084.75,141,Delivered
S00068639,SP11,P01,G5,04-Sep-23,4808.25,241,Delivered
S00068640,SP11,P01,G5,11-Sep-24,2425.5,116,Delivered
S00068642,SP11,P01,G1,02-Jan-25,4810.5,210,Shipped
S00068662,SP11,P06,G3,13-Jun-23,2965.5,248,Delivered
S00068668,SP11,P06,G5,20-Jun-24,8048.25,805,Delivered
S00068682,SP11,P06,G5,09-Dec-24,924.75,103,Delivered
S00068699,SP11,P06,G1,10-Jul-23,5238,437,Delivered
S00068711,SP11,P06,G6,24-Oct-24,6727.5,748,Delivered
S00068715,SP11,P19,G1,24-Jun-24,4909.5,224,Delivered
S00068722,SP11,P19,G5,19-Jan-23,283.5,15,Delivered
S00068723,SP11,P19,G5,20-Feb-24,132.75,7,Delivered
S00068734,SP11,P19,G4,18-Dec-24,2070,87,Delivered
S00068735,SP11,P19,G4,21-Mar-25,85.5,4,Placed
S00068743,SP11,P19,G1,20-Jul-23,1912.5,77,Delivered
S00068744,SP11,P19,G2,11-Jan-23,5134.5,206,Delivered
S00068747,SP11,P19,G4,06-Feb-23,5458.5,238,Delivered
S00068750,SP11,P19,G5,10-Feb-25,8383.5,336,Shipped
S00068753,SP11,P19,G6,07-Feb-25,3926.25,164,Shipped
S00068757,SP11,P19,G1,19-Nov-24,524.25,25,Delivered
S00068761,SP11,P19,G4,19-Dec-23,708.75,38,Delivered
S00068764,SP11,P19,G5,27-Dec-24,983.25,45,Delivered
S00068767,SP11,P19,G6,22-Nov-24,5157,272,Delivered
S00068768,SP11,P19,G1,26-Feb-25,1525.5,67,Shipped
S00068773,SP11,P19,G2,20-May-24,1626.75,68,Delivered
S00068779,SP11,P19,G5,26-Feb-25,3163.5,138,Shipped
S00068790,SP11,P15,G4,09-Aug-24,7670.25,853,Delivered
S00068797,SP11,P15,G1,13-Feb-24,1836,115,Delivered
S00068807,SP11,P15,G5,01-Nov-24,12415.5,887,Delivered
S00068808,SP11,P15,G5,13-Mar-25,1851.75,116,Placed
S00068810,SP11,P15,G1,11-Sep-24,5719.5,636,Cancelled
S00068812,SP11,P15,G1,03-Aug-23,11490.75,1045,Delivered
S00068813,SP11,P15,G1,16-Nov-23,1347.75,135,Delivered
S00068832,SP11,P15,G4,06-Sep-24,2454.75,246,Delivered
S00068834,SP11,P15,G5,02-Jan-25,1980,142,Shipped
S00068843,SP11,P15,G2,20-Mar-23,4457.25,406,Delivered
S00068848,SP11,P15,G5,09-Oct-23,22.5,2,Delivered
S00068853,SP11,P11,G1,09-Feb-23,1289.25,185,Delivered
S00068864,SP11,P11,G5,28-Mar-24,6052.5,551,Delivered
S00068869,SP11,P11,G1,08-Aug-24,6059.25,433,Cancelled
S00068891,SP11,P11,G5,31-Oct-23,3494.25,292,Delivered
S00068893,SP11,P11,G6,24-Jul-23,5251.5,584,Delivered
S00068910,SP11,P10,G1,05-Sep-23,5874.75,310,Delivered
S00068919,SP11,P10,G5,07-Nov-24,7839,436,Delivered
S00068921,SP11,P10,G6,24-May-23,8905.5,686,Delivered
S00068924,SP11,P10,G1,05-May-23,6277.5,524,Delivered
S00068931,SP11,P10,G4,29-Jul-24,4441.5,342,Delivered
S00068940,SP11,P10,G2,08-Feb-24,5863.5,419,Delivered
S00068968,SP11,P04,G2,13-Feb-24,14465.25,517,Delivered
S00068974,SP11,P04,G5,26-May-23,4983.75,178,Delivered
S00068977,SP11,P04,G6,10-Jul-24,141.75,6,Delivered
S00068980,SP11,P04,G1,28-Dec-23,6660,247,Delivered
S00069003,SP11,P04,G5,27-Feb-23,1316.25,55,Delivered
S00069004,SP11,P04,G5,11-Mar-24,8435.25,291,Delivered
S00069020,SP11,P16,G1,16-Mar-23,645.75,25,Cancelled
S00069026,SP11,P16,G3,24-Feb-23,2632.5,115,Delivered
S00069029,SP11,P16,G4,03-Jul-23,978.75,38,Delivered
S00069030,SP11,P16,G5,03-Jan-25,499.5,24,Shipped
S00069032,SP11,P16,G5,26-Apr-24,8664.75,434,Delivered
S00069035,SP11,P16,G1,21-Dec-23,8354.25,322,Delivered
S00069040,SP11,P16,G3,13-Dec-23,5103,197,Delivered
S00069041,SP11,P16,G4,07-Apr-23,12870,585,Delivered
S00069044,SP11,P16,G5,06-Nov-24,15304.5,766,Delivered
S00069047,SP11,P16,G6,28-Jun-23,5069.25,231,Delivered
S00069048,SP11,P16,G1,20-Dec-24,3044.25,133,Delivered
S00069055,SP11,P16,G4,08-Feb-23,4545,175,Delivered
S00069056,SP11,P16,G4,16-Nov-23,6102,278,Delivered
S00069057,SP11,P16,G4,04-Jul-23,1462.5,61,Delivered
S00069061,SP11,P16,G6,25-Nov-24,8955,332,Delivered
S00069071,SP11,P16,G4,17-Jan-23,1131.75,50,Delivered
S00069086,SP11,P16,G5,14-Aug-24,5935.5,238,Delivered
S00069097,SP11,P16,G4,25-Dec-24,492.75,24,Delivered
S00069106,SP11,P21,G1,23-Jan-25,2297.25,115,Shipped
S00069109,SP11,P21,G2,31-Oct-24,758.25,45,Delivered
S00069110,SP11,P21,G3,28-Jan-25,6221.25,283,Shipped
S00069125,SP11,P21,G4,17-Jan-23,6567.75,299,Delivered
S00069127,SP11,P21,G4,21-Oct-24,515.25,33,Delivered
S00069128,SP11,P21,G5,17-Dec-24,2002.5,118,Delivered
S00069130,SP11,P21,G5,17-Jan-24,492.75,26,Delivered
S00069133,SP11,P21,G1,11-Sep-23,1725.75,108,Delivered
S00069145,SP11,P21,G6,27-Oct-23,3825,174,Delivered
S00069149,SP11,P21,G1,04-Aug-23,1406.25,75,Delivered
S00069150,SP11,P21,G2,28-Feb-24,7042.5,307,Delivered
S00069157,SP11,P21,G5,07-Feb-24,11868.75,594,Delivered
S00069158,SP11,P21,G5,29-Jun-23,8732.25,514,Delivered
S00069161,SP11,P21,G1,27-May-24,5087.25,268,Delivered
S00069162,SP11,P21,G1,29-Jan-25,8797.5,440,Shipped
S00069167,SP11,P21,G4,29-Mar-23,2675.25,134,Delivered
S00069183,SP11,P05,G4,28-Aug-23,6219,249,Delivered
S00069184,SP11,P05,G5,09-Feb-23,2128.5,113,Delivered
S00069187,SP11,P05,G6,16-Dec-24,6394.5,246,Delivered
S00069190,SP11,P05,G1,28-Mar-23,8318.25,438,Delivered
S00069198,SP11,P05,G5,24-Nov-23,4950,261,Delivered
S00069200,SP11,P05,G5,22-Aug-23,4052.25,193,Delivered
S00069206,SP11,P05,G2,17-May-23,8514,328,Delivered
S00069226,SP11,P05,G5,28-Mar-23,1777.5,81,Delivered
S00069231,SP11,P12,G1,27-Jan-25,312.75,15,Shipped
S00069233,SP11,P12,G1,05-Sep-23,8419.5,383,Delivered
S00069239,SP11,P12,G4,04-Jan-23,6869.25,313,Delivered
S00069247,SP11,P12,G1,24-Jan-23,6061.5,243,Delivered
S00069260,SP11,P12,G1,24-Jan-23,5834.25,254,Delivered
S00069262,SP11,P12,G2,10-Jan-23,3168,167,Delivered
S00069263,SP11,P12,G2,14-Feb-25,6304.5,351,Shipped
S00069266,SP11,P12,G4,24-Jan-24,9816.75,410,Delivered
S00069267,SP11,P12,G4,27-Sep-23,6313.5,275,Delivered
S00069271,SP11,P12,G6,12-Jun-24,9542.25,434,Cancelled
S00069275,SP11,P03,G1,26-Jan-24,3469.5,193,Delivered
S00069277,SP11,P03,G2,09-Jan-25,11009.25,580,Shipped
S00069278,SP11,P03,G3,05-Mar-24,373.5,17,Delivered
S00069292,SP11,P03,G3,25-Jul-23,4542.75,240,Delivered
S00069299,SP11,P03,G6,03-Apr-24,4792.5,267,Delivered
S00069302,SP11,P03,G1,17-Mar-25,414,22,Placed
S00069305,SP11,P03,G2,08-Nov-23,3273.75,156,Delivered
S00069315,SP11,P03,G1,22-Nov-24,11801.25,514,Delivered
S00069321,SP11,P03,G4,29-Nov-23,4896,245,Delivered
S00069326,SP11,P03,G5,30-Jan-24,4079.25,170,Delivered
S00069327,SP11,P03,G6,14-Aug-23,2961,149,Delivered
S00069338,SP11,P03,G5,26-Jun-24,3217.5,170,Delivered
S00069339,SP11,P03,G5,04-Jan-24,6027.75,302,Delivered
S00069340,SP11,P03,G5,20-Apr-23,4119.75,197,Delivered
S00069350,SP11,P03,G4,05-Aug-24,5622.75,268,Delivered
S00069352,SP11,P03,G5,16-Feb-23,8705.25,363,Delivered
S00069355,SP11,P03,G6,06-Mar-23,4551.75,198,Delivered
S00069359,SP11,P22,G1,08-Oct-24,1777.5,62,Delivered
S00069360,SP11,P22,G2,22-Dec-23,7265.25,243,Delivered
S00069362,SP11,P22,G3,08-May-23,5136.75,206,Delivered
S00069388,SP11,P22,G2,15-Oct-24,5235.75,194,Delivered
S00069392,SP11,P22,G4,14-Jan-25,6268.5,224,Shipped
S00069397,SP11,P22,G6,04-Nov-24,7229.25,290,Delivered
S00069410,SP11,P22,G5,09-Dec-24,2049.75,86,Delivered
S00069422,SP11,P22,G5,14-Feb-25,5159.25,199,Shipped
S00069434,SP11,P07,G4,16-Jun-23,6286.5,450,Delivered
S00069443,SP11,P07,G1,05-Jun-24,3573,224,Delivered
S00069449,SP11,P07,G4,15-Jul-24,8907.75,594,Delivered
S00069450,SP11,P07,G5,16-Nov-23,5559.75,293,Delivered
S00069468,SP11,P17,G1,17-Oct-23,7911,344,Delivered
S00069470,SP11,P17,G1,04-Dec-24,4223.25,157,Delivered
S00069472,SP11,P17,G2,22-Dec-23,4893.75,196,Delivered
S00069473,SP11,P17,G2,30-May-23,483.75,18,Delivered
S00069475,SP11,P17,G4,21-Mar-25,13536,589,Placed
S00069503,SP11,P17,G4,02-Jan-23,5496.75,197,Delivered
S00069510,SP11,P17,G1,15-Oct-24,7067.25,308,Delivered
S00069511,SP11,P17,G1,03-Jan-25,8518.5,341,Shipped
S00069540,SP11,P08,G1,18-Apr-23,16843.5,1404,Delivered
S00069544,SP11,P08,G3,22-Mar-23,5121,513,Delivered
S00069553,SP11,P08,G1,26-Apr-24,7031.25,469,Delivered
S00069554,SP11,P08,G1,09-Jun-23,1192.5,92,Delivered
S00069559,SP11,P08,G4,17-Jan-25,4738.5,365,Cancelled
S00069564,SP11,P08,G5,03-Feb-25,3372.75,282,Shipped
S00069582,SP11,P08,G1,20-Dec-23,12397.5,954,Delivered
S00069589,SP11,P08,G4,16-Mar-23,940.5,79,Delivered
S00069593,SP11,P08,G6,05-Jan-24,8259.75,551,Delivered
S00069598,SP11,P08,G2,08-Aug-23,920.25,71,Delivered
S00069607,SP11,P08,G6,24-Jul-24,2340,147,Delivered
S00069619,SP11,P08,G5,08-Nov-23,10908,780,Delivered
S00069623,SP11,P13,G1,30-Nov-23,11904.75,1323,Delivered
S00069631,SP11,P13,G4,06-Mar-25,8048.25,1150,Placed
S00069636,SP11,P13,G1,11-Dec-24,3465,578,Delivered
S00069638,SP11,P13,G1,18-Dec-23,290.25,33,Delivered
S00069641,SP11,P13,G2,28-Jun-23,3714.75,620,Delivered
S00069643,SP11,P13,G4,13-Apr-23,4140,690,Delivered
S00069650,SP11,P13,G1,02-Sep-24,2196,244,Delivered
S00069665,SP11,P13,G1,17-Jan-25,3510,351,Shipped
S00069668,SP11,P13,G2,11-Jan-24,1406.25,157,Delivered
S00069680,SP11,P02,G1,20-Dec-23,47.25,4,Delivered
S00069683,SP11,P02,G2,04-May-23,1876.5,235,Delivered
S00069686,SP11,P02,G4,22-Jan-25,8201.25,746,Shipped
S00069690,SP11,P02,G5,16-Feb-23,1023.75,79,Delivered
S00069696,SP11,P02,G2,16-Feb-23,5199.75,372,Delivered
S00069697,SP11,P02,G2,17-Feb-25,1640.25,183,Shipped
S00069711,SP11,P20,G2,07-Nov-23,5028.75,839,Delivered
S00069719,SP11,P20,G6,13-Feb-23,1320.75,121,Delivered
S00069725,SP11,P20,G2,28-Feb-25,11378.25,1897,Shipped
S00069726,SP11,P20,G3,27-Aug-24,452.25,57,Cancelled
S00069731,SP11,P20,G5,28-Nov-24,8469,847,Delivered
S00069741,SP11,P20,G4,15-Feb-23,155.25,20,Delivered
S00069754,SP11,P20,G3,08-Jan-25,1854,155,Shipped
S00069755,SP11,P20,G4,11-Jan-23,11844,1185,Delivered
S00069762,SP11,P20,G1,29-Mar-24,6099.75,678,Delivered
S00069772,SP11,P20,G5,26-Jul-23,321.75,46,Delivered
S00069776,SP11,P20,G1,28-Sep-23,2227.5,223,Delivered
S00069783,SP11,P20,G4,25-Mar-24,1338.75,122,Delivered
S00069787,SP11,P20,G5,10-Apr-24,1030.5,80,Delivered
S00069795,SP11,P09,G2,26-May-23,2382.75,149,Delivered
S00069809,SP11,P09,G2,26-Jul-23,4479.75,280,Delivered
S00069816,SP11,P09,G5,17-Jan-25,2569.5,172,Shipped
S00069818,SP11,P09,G1,07-Mar-25,4423.5,233,Placed
S00069819,SP11,P09,G1,19-Feb-24,12210.75,940,Delivered
S00069825,SP11,P09,G4,02-Jan-25,2661.75,134,Shipped
S00069840,SP11,P09,G4,30-Apr-24,1867.5,134,Delivered
S00069858,SP11,P18,G5,23-Feb-24,6639.75,277,Delivered
S00069859,SP11,P18,G6,16-May-24,6489,283,Delivered
S00069862,SP11,P18,G1,02-Jan-24,6304.5,332,Delivered
S00069868,SP11,P18,G4,24-Feb-23,5022,210,Delivered
S00069871,SP11,P18,G5,20-Feb-25,5683.5,285,Shipped
S00069873,SP11,P18,G6,02-Oct-24,3982.5,210,Delivered
S00069877,SP11,P18,G1,05-Jun-23,4911.75,224,Delivered
S00069879,SP11,P18,G2,17-Jan-23,6826.5,360,Delivered
S00069891,SP12,P14,G1,10-Jul-24,16616.25,723,Delivered
S00069894,SP12,P14,G3,06-Feb-24,1338.75,50,Delivered
S00069937,SP12,P14,G4,02-Jan-25,3217.5,147,Shipped
S00069938,SP12,P14,G4,05-Feb-25,182.25,9,Shipped
S00069943,SP12,P14,G6,13-Feb-24,1298.25,52,Delivered
S00069968,SP12,P01,G5,13-Jun-24,1912.5,77,Delivered
S00069973,SP12,P01,G1,22-Nov-23,3847.5,168,Delivered
S00069975,SP12,P01,G1,23-Feb-23,2450.25,95,Delivered
S00069976,SP12,P01,G2,11-Oct-24,4257,171,Delivered
S00069978,SP12,P01,G3,13-Jan-25,434.25,17,Shipped
S00069986,SP12,P01,G1,29-Mar-24,8498.25,405,Delivered
S00069989,SP12,P01,G1,06-Feb-23,5661,218,Delivered
S00069994,SP12,P01,G4,31-May-23,60.75,3,Delivered
S00069995,SP12,P01,G4,21-Nov-24,7913.25,377,Delivered
S00070001,SP12,P06,G1,10-Jun-24,7159.5,895,Delivered
S00070023,SP12,P06,G4,24-May-23,803.25,115,Delivered
S00070025,SP12,P06,G5,14-Nov-23,3190.5,291,Delivered
S00070043,SP12,P06,G1,23-Oct-23,12332.25,1028,Delivered
S00070045,SP12,P06,G1,26-Feb-25,3530.25,321,Shipped
S00070049,SP12,P06,G4,26-Oct-23,4288.5,307,Delivered
S00070050,SP12,P06,G4,11-Feb-25,5796,580,Shipped
S00070051,SP12,P06,G4,09-Oct-23,5402.25,601,Delivered
S00070055,SP12,P06,G6,20-Jun-24,2025,156,Delivered
S00070056,SP12,P19,G1,20-Feb-25,13000.5,542,Shipped
S00070064,SP12,P19,G4,01-Feb-24,3501,167,Delivered
S00070065,SP12,P19,G4,17-Feb-25,15205.5,634,Shipped
S00070070,SP12,P19,G1,15-Dec-23,960.75,49,Delivered
S00070085,SP12,P19,G1,29-Jan-24,9859.5,429,Delivered
S00070091,SP12,P19,G4,14-Oct-24,4117.5,188,Delivered
S00070099,SP12,P19,G1,28-Feb-25,180,10,Shipped
S00070102,SP12,P19,G2,05-Jun-24,8068.5,337,Delivered
S00070106,SP12,P19,G4,23-Jan-23,3759.75,164,Delivered
S00070109,SP12,P19,G5,21-Aug-23,711,33,Delivered
S00070111,SP12,P19,G6,03-Feb-25,21145.5,962,Shipped
S00070115,SP12,P19,G1,17-Jan-24,6518.25,311,Delivered
S00070118,SP12,P19,G3,17-May-23,902.25,38,Delivered
S00070120,SP12,P19,G4,27-Oct-23,14418,601,Delivered
S00070126,SP12,P15,G1,03-Feb-23,7150.5,596,Delivered
S00070127,SP12,P15,G1,20-Jan-23,3980.25,249,Delivered
S00070128,SP12,P15,G1,26-Jul-23,1908,128,Delivered
S00070136,SP12,P15,G5,14-Jun-24,3710.25,286,Delivered
S00070139,SP12,P15,G6,21-Jul-23,3948.75,330,Delivered
S00070147,SP12,P15,G4,18-Jun-24,7987.5,571,Delivered
S00070148,SP12,P15,G4,27-Feb-23,5913,370,Delivered
S00070150,SP12,P15,G5,25-Dec-24,8718.75,623,Delivered
S00070152,SP12,P15,G5,20-Feb-24,4171.5,348,Cancelled
S00070164,SP12,P15,G5,19-Dec-24,2873.25,192,Delivered
S00070165,SP12,P15,G5,18-Apr-24,5184,432,Delivered
S00070176,SP12,P15,G4,15-Nov-24,2130.75,143,Delivered
S00070183,SP12,P15,G1,21-Dec-23,7953.75,531,Delivered
S00070189,SP12,P15,G4,19-Jun-23,5647.5,353,Delivered
S00070192,SP12,P15,G5,13-Jul-23,8741.25,583,Delivered
S00070196,SP12,P11,G1,26-Oct-23,4227.75,604,Delivered
S00070201,SP12,P11,G2,28-Feb-25,2963.25,297,Shipped
S00070206,SP12,P11,G5,25-Dec-23,4605.75,461,Delivered
S00070212,SP12,P11,G1,09-Dec-24,2934,420,Delivered
S00070213,SP12,P11,G1,30-Mar-23,7816.5,782,Delivered
S00070214,SP12,P11,G2,20-Dec-24,2380.5,239,Delivered
S00070224,SP12,P11,G1,19-Jan-24,2126.25,152,Delivered
S00070229,SP12,P11,G2,02-Jan-24,965.25,97,Delivered
S00070237,SP12,P11,G6,14-Mar-25,38.25,3,Cancelled
S00070241,SP12,P11,G1,02-Feb-23,1037.25,149,Delivered
S00070247,SP12,P11,G4,13-Jun-24,2535.75,182,Delivered
S00070250,SP12,P11,G5,07-Jan-25,6219,519,Shipped
S00070253,SP12,P10,G1,16-Nov-23,6624,442,Delivered
S00070256,SP12,P10,G2,06-Jul-23,6869.25,430,Delivered
S00070258,SP12,P10,G3,07-Nov-24,5847.75,488,Delivered
S00070265,SP12,P10,G6,02-Aug-24,4974.75,277,Delivered
S00070266,SP12,P10,G1,10-Nov-23,4493.25,300,Delivered
S00070285,SP12,P10,G2,18-Dec-24,4101.75,342,Delivered
S00070291,SP12,P10,G5,27-Jun-24,4932,260,Delivered
S00070301,SP12,P04,G4,20-Sep-23,11587.5,446,Delivered
S00070304,SP12,P04,G5,08-Oct-24,8525.25,294,Delivered
S00070309,SP12,P04,G1,08-Oct-24,7497,268,Delivered
S00070317,SP12,P04,G4,29-Dec-23,7701.75,266,Cancelled
S00070319,SP12,P04,G5,22-Aug-24,8660.25,299,Delivered
S00070324,SP12,P04,G1,19-Jul-24,1991.25,77,Delivered
